avgPktsSize,nAttacks,nDstPorts,nDsts,nFlows,nSYNatt,nSrcPorts,nSrcs,packet_rate,rICMP,rSYN,rSrcDst
6.243295019,123,294,323,522,0,98,128,65.18,0.050322185,0.007671065,0.39628483
4.840220386,43,272,228,363,0,73,145,35.14,0.072851451,0.011383039,0.635964912
3.440233236,43,130,261,343,0,78,146,23.6,0.155084746,0.022881356,0.559386973
7.872852234,70,183,178,291,0,104,145,45.82,0.02138804,0.012658228,0.814606742
5.758333333,69,163,272,360,0,97,139,41.46,0.069464544,0.028461167,0.511029412
11.36073059,62,152,137,219,0,72,107,49.76,0.012057878,0.008842444,0.781021898
7.958333333,72,168,274,360,0,80,137,57.3,0.052356021,0.012565445,0.5
10.5323741,121,189,146,278,0,67,115,58.56,0.018784153,0.010245902,0.787671233
2.434343434,29,115,257,297,0,79,135,14.46,0.208852006,0.04011065,0.525291829
8.628865979,31,118,146,194,0,69,115,33.48,0.023894863,0.008363202,0.787671233
8.295384615,55,157,259,325,0,70,101,53.92,0.051928783,0.009643917,0.38996139
5.931034483,60,133,174,232,0,75,120,27.52,0.041424419,0.026889535,0.689655172
3.211221122,45,124,256,303,0,70,109,19.46,0.157245632,0.014388489,0.42578125
3.815920398,43,120,133,201,0,63,106,15.34,0.063885267,0.041720991,0.796992481
10.0887372,78,151,229,293,0,58,96,59.12,0.041271989,0.00811908,0.419213974
5.891050584,123,198,137,257,0,67,97,30.28,0.017833554,0.007265522,0.708029197
3.827702703,42,118,245,296,0,53,105,22.66,0.141218005,0.015887026,0.428571429
5.91509434,112,204,173,318,0,78,109,37.62,0.036150984,0.00744285,0.630057803
3.156794425,34,112,246,287,0,67,103,18.12,0.164459161,0.033112583,0.418699187
4.321705426,93,183,164,258,0,74,123,22.3,0.035874439,0.022421525,0.75
4.613636364,49,151,262,308,0,79,109,28.42,0.09148487,0.027445461,0.416030534
4.266055046,44,142,160,218,0,80,122,18.6,0.043010753,0.035483871,0.7625
3.103053435,34,114,217,262,0,65,103,16.26,0.137761378,0.039360394,0.474654378
3.664670659,38,114,130,167,0,55,93,12.24,0.04248366,0.047385621,0.715384615
4.674626866,93,167,235,335,0,64,118,31.32,0.088122605,0.021072797,0.50212766
6.965346535,27,120,159,202,0,86,131,28.14,0.02771855,0.021321962,0.823899371
23.10173697,88,237,296,403,0,129,141,186.2,0.013856069,0.009989259,0.476351351
5.514018692,51,154,156,214,0,71,108,23.6,0.031355932,0.013559322,0.692307692
5.375,91,183,239,328,0,50,95,35.26,0.078275666,0.011344299,0.39748954
5.502347418,48,142,145,213,0,76,120,23.44,0.032423208,0.02559727,0.827586207
4.13559322,45,162,301,354,0,81,136,29.28,0.110655738,0.026639344,0.451827243
4.7239819,45,140,167,221,0,64,108,20.88,0.05651341,0.025862069,0.646706587
3.407142857,36,106,237,280,0,63,104,19.08,0.155136268,0.024109015,0.438818565
6.523178808,39,103,114,151,0,59,90,19.7,0.026395939,0.012182741,0.789473684
3.462908012,51,150,273,337,0,85,141,23.34,0.126820908,0.041131105,0.516483516
6.015544041,69,150,126,193,0,65,101,23.22,0.02411714,0.019810508,0.801587302
3.739010989,96,192,255,364,0,80,122,27.22,0.097722263,0.017634093,0.478431373
5.031413613,34,119,149,191,0,67,120,19.22,0.044745057,0.03433923,0.805369128
6.153125,42,134,264,320,0,67,122,39.38,0.080243779,0.013204672,0.462121212
6.325791855,68,157,140,221,0,65,106,27.96,0.027181688,0.017167382,0.757142857
3.019125683,42,174,303,366,0,88,120,22.1,0.14479638,0.013574661,0.396039604
5.703703704,40,125,137,189,0,65,110,21.56,0.029684601,0.02690167,0.802919708
1.908366534,16,104,223,251,0,63,109,9.58,0.250521921,0.064718163,0.488789238
5.898876404,94,184,162,267,0,76,126,31.5,0.027301587,0.022222222,0.777777778
3.852941176,60,155,201,272,0,57,91,20.96,0.094465649,0.017175573,0.452736318
5.9390681,76,194,179,279,0,67,110,33.14,0.035606518,0.012673506,0.61452514
3.364741641,34,139,269,329,0,100,137,22.14,0.126467931,0.028003613,0.50929368
5.2,59,160,159,235,0,74,110,24.44,0.035188216,0.020458265,0.691823899
2.923875433,42,115,242,289,0,65,107,16.9,0.176331361,0.024852071,0.44214876
6.236453202,24,123,146,203,0,76,108,25.32,0.028436019,0.024486572,0.739726027
28.90419162,56,158,273,334,0,67,119,193.08,0.015123265,0.002900352,0.435897436
3.529411765,40,131,166,221,0,72,116,15.6,0.069230769,0.023076923,0.698795181
2.734265734,36,125,239,286,0,49,81,15.64,0.180306905,0.033248082,0.338912134
7.123809524,70,135,141,210,0,62,113,29.92,0.032085561,0.019385027,0.80141844
3.94375,75,159,239,320,0,71,98,25.24,0.103011094,0.022187005,0.410041841
4.51,64,145,127,200,0,63,101,18.04,0.037694013,0.032150776,0.795275591
2.8984375,36,107,214,256,0,53,97,14.84,0.173854447,0.035040431,0.453271028
3.783919598,47,143,131,199,0,70,105,15.06,0.046480744,0.02124834,0.801526718
6.096989967,47,145,232,299,0,73,104,36.46,0.073505211,0.017553483,0.448275862
3.633333333,26,126,140,180,0,67,96,13.08,0.042813456,0.041284404,0.685714286
2.25,15,112,226,260,0,77,123,11.7,0.21025641,0.047863248,0.544247788
3.33908046,34,116,130,174,0,60,89,11.62,0.046471601,0.04475043,0.684615385
1.787375415,18,100,272,301,0,65,113,10.76,0.299256506,0.057620818,0.415441176
5.534883721,108,190,140,258,0,72,110,28.56,0.025910364,0.018207283,0.785714286
5.438746439,95,181,255,351,0,69,107,38.18,0.070193819,0.010476689,0.419607843
6.252293578,76,159,144,218,0,69,100,27.26,0.018341893,0.022743947,0.694444444
5.221518987,78,163,244,316,0,73,113,33,0.070909091,0.020606061,0.463114754
3.318181818,29,126,154,198,0,76,111,13.14,0.053272451,0.03652968,0.720779221
3.946768061,28,105,216,263,0,68,96,20.76,0.116570328,0.02504817,0.444444444
3.898876404,35,114,135,178,0,72,113,13.88,0.043227666,0.041786744,0.837037037
3.791907514,62,139,282,346,0,109,108,26.24,0.09527439,0.09375,0.382978723
3.945017182,51,162,226,291,0,115,150,22.96,0.058362369,0.067944251,0.663716814
3.316602317,12,91,238,259,0,63,109,17.18,0.16298021,0.040745052,0.457983193
2.568965517,22,107,133,174,0,64,98,8.94,0.07606264,0.029082774,0.736842105
5.693215339,109,181,221,339,0,61,111,38.6,0.069430052,0.010880829,0.502262443
7.850909091,97,214,170,275,0,80,118,43.18,0.009263548,0.007410838,0.694117647
8.155339806,63,150,238,309,0,68,101,50.4,0.052380952,0.012698413,0.424369748
5.015,58,136,120,200,0,62,112,20.06,0.043868395,0.014955135,0.933333333
5.315254237,41,118,249,295,0,73,118,31.36,0.09247449,0.026785714,0.473895582
4.766839378,31,129,150,193,0,68,104,18.4,0.044565217,0.02826087,0.693333333
2.250859107,28,109,256,291,0,64,102,13.1,0.238167939,0.038167939,0.3984375
6.452755906,105,195,130,254,0,74,109,32.78,0.0195241,0.016473459,0.838461538
3.883792049,64,163,252,327,0,83,131,25.4,0.095275591,0.022047244,0.51984127
4.279069767,17,101,140,172,0,68,130,14.72,0.065217391,0.042119565,0.928571429
4.333333333,84,156,218,309,0,54,102,26.78,0.097087379,0.016430172,0.467889908
6.641148325,58,147,144,209,0,73,101,27.76,0.018731988,0.01945245,0.701388889
5.421052632,99,175,242,342,0,75,120,37.08,0.072815534,0.013484358,0.495867769
5.653679654,70,163,149,231,0,71,114,26.12,0.029096478,0.022205207,0.765100671
4.563432836,42,111,215,268,0,64,107,24.46,0.108748978,0.01635323,0.497674419
5.695,37,129,151,200,0,69,115,22.78,0.034240562,0.012291484,0.761589404
4.572674419,35,141,283,344,0,82,128,31.46,0.101716465,0.01525747,0.45229682
5.567944251,105,205,152,287,0,76,120,31.96,0.03379224,0.015018773,0.789473684
3.905027933,56,149,255,358,0,90,119,27.96,0.103719599,0.019313305,0.466666667
2.807291667,19,106,155,192,0,80,124,10.78,0.166975881,0.057513915,0.8
1.89298893,24,107,247,271,0,51,94,10.26,0.30214425,0.046783626,0.380566802
6.923766816,84,166,128,223,0,58,106,30.88,0.023963731,0.012305699,0.828125
5.348314607,107,199,227,356,0,77,115,38.08,0.066176471,0.020483193,0.50660793
5.277227723,62,151,142,202,0,65,106,21.32,0.029080675,0.021575985,0.746478873
4.876132931,63,134,273,331,0,63,108,32.28,0.105947955,0.016109046,0.395604396
6.125541126,59,148,152,231,0,74,116,28.3,0.050176678,0.016961131,0.763157895
2.526501767,21,110,251,283,0,59,100,14.3,0.195804196,0.034965035,0.398406375
3.049751244,21,134,171,201,0,78,125,12.26,0.066884176,0.044045677,0.730994152
5.398305085,118,199,232,354,0,60,93,38.22,0.068027211,0.015698587,0.400862069
4.747787611,37,143,173,226,0,79,122,21.46,0.038210624,0.021435228,0.705202312
2.347328244,35,100,230,262,0,58,98,12.3,0.216260163,0.030894309,0.426086957
4.669767442,67,159,137,215,0,67,108,20.08,0.035856574,0.030876494,0.788321168
4.248148148,46,115,210,270,0,56,100,22.94,0.114210985,0.030514385,0.476190476
7.872053872,144,219,146,297,0,69,110,46.76,0.018819504,0.0106929,0.753424658
4.014652015,57,120,226,273,0,62,109,21.92,0.109489051,0.03649635,0.482300885
4.629834254,45,128,140,181,0,50,85,16.76,0.031026253,0.015513126,0.607142857
4.126279863,43,114,244,293,0,63,99,24.18,0.11662531,0.021505376,0.405737705
3.311881188,43,128,162,202,0,66,103,13.38,0.071748879,0.050822123,0.635802469
2.666666667,35,125,249,291,0,73,110,15.52,0.179123711,0.039948454,0.441767068
6.436893204,77,138,131,206,0,59,95,26.52,0.067873303,0.009049774,0.72519084
3.041284404,13,86,192,218,0,60,91,13.26,0.161387632,0.037707391,0.473958333
3.418918919,48,162,156,222,0,63,99,15.18,0.042160738,0.023715415,0.634615385
4.102564103,64,152,257,351,0,70,127,28.8,0.121527778,0.025694444,0.494163424
18.08695652,153,230,139,299,0,65,106,108.16,0.006656805,0.00295858,0.762589928
3.398089172,59,142,234,314,0,71,122,21.34,0.132146204,0.029053421,0.521367521
6.311627907,44,132,139,215,0,60,113,27.14,0.065585851,0.029476787,0.81294964
3.381088825,42,152,290,349,0,70,116,23.6,0.142372881,0.013559322,0.4
5.342245989,30,124,138,187,0,83,128,19.98,0.044044044,0.04004004,0.927536232
2.334645669,34,117,213,254,0,53,101,11.86,0.209106239,0.028667791,0.474178404
6.50209205,89,177,127,239,0,64,98,31.08,0.021879022,0.012226512,0.771653543
2.826568266,18,111,226,271,0,63,115,15.32,0.173629243,0.022193211,0.508849558
2.596273292,26,93,137,161,0,58,90,8.36,0.081339713,0.055023923,0.656934307
3.866666667,69,156,273,330,0,74,115,25.52,0.107366771,0.019592476,0.421245421
6.961748634,66,129,129,183,0,58,92,25.48,0.032182104,0.021193093,0.713178295
9.337801609,117,193,253,373,0,76,114,69.66,0.042492105,0.005742176,0.450592885
4.035897436,48,119,140,195,0,62,106,15.74,0.054637865,0.048284625,0.757142857
4.385245902,90,178,282,366,0,68,120,32.1,0.097819315,0.016199377,0.425531915
4.876237624,55,127,164,202,0,56,92,19.7,0.045685279,0.012182741,0.56097561
4.00955414,74,157,235,314,0,62,88,25.18,0.109610802,0.024622716,0.374468085
4.505434783,42,106,146,184,0,75,98,16.58,0.1013269,0.041013269,0.671232877
216.7396907,93,201,293,388,0,91,141,1681.9,0.001736132,0.000332957,0.481228669
3.75625,27,105,139,160,0,53,90,12.02,0.059900166,0.046589018,0.647482014
3.286135693,66,166,255,339,0,79,118,22.28,0.128366248,0.014362657,0.462745098
5.280851064,61,161,171,235,0,81,118,24.82,0.029814666,0.014504432,0.69005848
4.408415842,108,183,298,404,0,70,100,35.62,0.107804604,0.022459293,0.33557047
5.047393365,71,142,149,211,0,59,100,21.3,0.076056338,0.024413146,0.67114094
3.144781145,41,132,250,297,0,72,115,18.68,0.146680942,0.033190578,0.46
5.134545455,83,187,179,275,0,81,136,28.24,0.031161473,0.016997167,0.759776536
5.246666667,37,124,258,300,0,65,113,31.48,0.09021601,0.014612452,0.437984496
9.380090498,85,165,124,221,0,58,95,41.46,0.015436565,0.010612639,0.766129032
5.324324324,94,204,273,370,0,97,124,39.4,0.062436548,0.011167513,0.454212454
4.6375,16,111,122,160,0,62,99,14.84,0.045822102,0.030997305,0.81147541
2.674267101,51,142,257,307,0,70,113,16.42,0.168087698,0.017052375,0.439688716
5.70718232,44,117,133,181,0,65,108,20.66,0.042594385,0.020329138,0.812030075
3.397959184,52,144,242,294,0,75,112,19.98,0.116116116,0.031031031,0.462809917
7.598130841,64,160,150,214,0,71,108,32.52,0.022140221,0.009225092,0.72
2.658940397,37,140,254,302,0,82,122,16.06,0.153175592,0.02366127,0.480314961
5.304597701,49,121,136,174,0,53,82,18.46,0.049837486,0.032502709,0.602941176
2.861209964,27,106,255,281,0,74,118,16.08,0.182835821,0.037313433,0.462745098
7.086956522,191,272,151,345,0,82,119,48.9,0.017177914,0.017586912,0.78807947
5.92926045,63,136,239,311,0,61,109,36.88,0.103579176,0.012472885,0.456066946
5.748466258,47,113,118,163,0,54,96,18.74,0.035218783,0.016008538,0.813559322
2.260162602,25,99,219,246,0,47,88,11.12,0.226618705,0.026978417,0.401826484
4.181372549,65,146,142,204,0,77,106,17.06,0.028135991,0.031652989,0.746478873
4.704225352,60,139,220,284,0,56,93,26.72,0.092814371,0.01497006,0.422727273
6.740310078,125,203,138,258,0,72,106,34.78,0.035652674,0.015526164,0.768115942
3.361581921,61,177,276,354,0,84,113,23.8,0.11512605,0.040336134,0.40942029
5.774358974,45,139,147,195,0,58,108,22.52,0.031083481,0.025754885,0.734693878
4.318318318,80,156,271,333,0,68,106,28.76,0.105702364,0.027121001,0.391143911
4.493589744,38,95,120,156,0,56,96,14.02,0.062767475,0.025677603,0.8
3.653721683,54,149,239,309,0,65,113,22.58,0.120460585,0.02214349,0.472803347
5.676229508,83,177,157,244,0,79,127,27.7,0.026714801,0.028158845,0.808917197
3.483985765,28,93,241,281,0,69,120,19.58,0.158324821,0.030643514,0.497925311
3.948717949,59,132,150,195,0,68,113,15.4,0.049350649,0.035064935,0.753333333
4.853372434,52,143,293,341,0,84,140,33.1,0.0918429,0.021148036,0.4778157
13.79527559,109,196,148,254,0,82,113,70.08,0.007134703,0.010559361,0.763513514
5.860869565,88,167,248,345,0,78,124,40.44,0.067754698,0.017309594,0.5
28.65065502,75,149,161,229,0,59,105,131.22,0.007011126,0.003048316,0.652173913
9.231382979,93,191,281,376,0,87,130,69.42,0.042062806,0.006626332,0.462633452
5.832432432,31,118,147,185,0,66,111,21.58,0.037998146,0.031510658,0.755102041
9.169444444,97,160,268,360,0,123,100,66.02,0.033929112,0.033929112,0.373134328
13.95528455,95,159,165,246,0,86,106,68.66,0.009612584,0.01427323,0.642424242
15.89122807,50,138,237,285,0,81,124,90.58,0.026937514,0.007507176,0.523206751
31.2,82,134,154,220,0,72,109,137.28,0.005099068,0.00495338,0.707792208
11.49593496,84,171,277,369,0,86,120,84.84,0.036067893,0.003771806,0.433212996
5.257777778,73,153,161,225,0,68,109,23.66,0.033812342,0.016060862,0.677018634
10.77806789,135,237,245,383,0,86,112,82.56,0.027616279,0.008478682,0.457142857
12.49333333,86,149,168,225,0,76,116,56.22,0.008537887,0.005691925,0.69047619
13.09756098,108,205,274,369,0,92,136,96.66,0.025450031,0.004758949,0.496350365
13.81460674,50,124,139,178,0,72,112,49.18,0.012200081,0.008540057,0.805755396
12.68831169,85,147,221,308,0,67,98,78.16,0.03198567,0.00383828,0.443438914
16.98846154,66,170,184,260,0,112,145,88.34,0.008150328,0.008376726,0.788043478
14.62362637,109,189,263,364,0,85,120,106.46,0.022919406,0.004320872,0.456273764
13.94054054,43,116,148,185,0,86,114,51.58,0.011244668,0.008918185,0.77027027
8.986254296,77,141,232,291,0,58,97,52.3,0.042829828,0.008795411,0.418103448
16.14529915,76,163,159,234,0,82,115,75.56,0.006617258,0.0082054,0.72327044
8.676470588,111,198,278,374,0,84,124,64.9,0.040061633,0.009553159,0.446043165
12.64492754,126,188,175,276,0,75,121,69.8,0.013467049,0.009169054,0.691428571
9.589403974,59,130,257,302,0,66,97,57.92,0.043508287,0.006560773,0.377431907
15.84046693,102,180,164,257,0,91,128,81.42,0.007123557,0.005649718,0.780487805
7.935275081,49,99,264,309,0,69,117,49.04,0.068515498,0.004486134,0.443181818
10.56573705,102,185,150,251,0,73,113,53.04,0.011312217,0.010935143,0.753333333
7.144578313,89,168,258,332,0,84,126,47.44,0.05143339,0.009696459,0.488372093
11.24,80,153,159,225,0,78,113,50.58,0.012257809,0.010280743,0.710691824
5.012307692,59,146,262,325,0,91,125,32.58,0.079189687,0.012891344,0.477099237
18.89767442,75,145,146,215,0,69,120,81.26,0.010583313,0.005168595,0.821917808
4.985795455,89,169,271,352,0,67,93,35.1,0.086039886,0.014245014,0.343173432
10.68403909,118,227,187,307,0,95,142,65.6,0.011890244,0.013109756,0.759358289
6.835329341,71,155,273,334,0,75,117,45.66,0.05957074,0.011388524,0.428571429
9.36026936,110,221,207,297,0,86,126,55.6,0.012230216,0.013669065,0.608695652
6.4375,52,126,248,304,0,65,126,39.14,0.077158917,0.013285641,0.508064516
9.234449761,80,166,143,209,0,56,85,38.6,0.00984456,0.011917098,0.594405594
4.889212828,74,161,262,343,0,97,138,33.54,0.079308289,0.020870602,0.526717557
7.20083682,92,164,168,239,0,75,115,34.42,0.020918071,0.020337013,0.68452381
11.20522388,39,108,236,268,0,68,105,60.06,0.041958042,0.008325008,0.444915254
6.119815668,73,153,151,217,0,77,110,26.56,0.02560241,0.02560241,0.728476821
4.811940299,69,160,272,335,0,76,124,32.24,0.091191067,0.022332506,0.455882353
5.05511811,86,186,178,254,0,62,92,25.68,0.035825545,0.031152648,0.516853933
3.645994832,97,182,284,387,0,80,120,28.22,0.119064493,0.017009213,0.422535211
5.152284264,55,122,161,197,0,61,96,20.3,0.046305419,0.025615764,0.596273292
5.864864865,79,146,223,296,0,68,103,34.72,0.072004608,0.0109447,0.461883408
3.276595745,18,119,152,188,0,88,126,12.32,0.055194805,0.037337662,0.828947368
3.976331361,93,171,244,338,0,68,102,26.88,0.107142857,0.024553571,0.418032787
5.502702703,51,131,132,185,0,77,101,20.36,0.014734774,0.04518664,0.765151515
6.234042553,62,125,283,329,0,67,106,41.02,0.083373964,0.010726475,0.374558304
4.986666667,25,89,126,150,0,66,92,14.96,0.049465241,0.029411765,0.73015873
5.015576324,59,156,235,321,0,75,107,32.2,0.08757764,0.019875776,0.455319149
9.279411765,121,215,138,272,0,70,102,50.48,0.00792393,0.007527734,0.739130435
20.16526611,67,170,266,357,0,75,121,143.98,0.018474788,0.004167245,0.454887218
15.10377358,58,134,174,212,0,79,114,64.04,0.007495315,0.008744535,0.655172414
5.647416413,42,130,249,329,0,93,134,37.16,0.074811625,0.012917115,0.53815261
5.14893617,51,129,127,188,0,66,100,19.36,0.02892562,0.034090909,0.787401575
3.985018727,46,120,216,267,0,71,90,21.28,0.109022556,0.022556391,0.416666667
4.835820896,58,141,148,201,0,69,106,19.44,0.038065844,0.037037037,0.716216216
4.404682274,73,141,230,299,0,68,106,26.34,0.094153379,0.017463933,0.460869565
3.409356725,44,99,122,171,0,61,93,11.66,0.058319039,0.077186964,0.762295082
2.425324675,38,136,263,308,0,83,120,14.94,0.176706827,0.049531459,0.456273764
14.12385321,81,159,142,218,0,64,102,61.58,0.008769081,0.009093862,0.718309859
5.535175879,126,216,269,398,0,77,114,44.06,0.068996823,0.0154335,0.423791822
4.742268041,38,120,147,194,0,80,123,18.4,0.038043478,0.039130435,0.836734694
4.858736059,42,118,226,269,0,64,104,26.14,0.094873757,0.018362663,0.460176991
5.200980392,57,134,147,204,0,70,113,21.22,0.035815269,0.026390198,0.768707483
2.364912281,17,124,239,285,0,83,114,13.48,0.195845697,0.028189911,0.476987448
3.868544601,40,132,159,213,0,78,125,16.48,0.061893204,0.036407767,0.786163522
4.491017964,51,139,267,334,0,73,112,30,0.106,0.019333333,0.419475655
3.610778443,33,113,118,167,0,58,92,12.06,0.054726368,0.036484245,0.779661017
2.049079755,19,140,276,326,0,115,144,13.36,0.215568862,0.056886228,0.52173913
5.47761194,72,182,183,268,0,90,130,29.36,0.032697548,0.019754768,0.710382514
3.240418118,66,127,229,287,0,65,93,18.6,0.131182796,0.034408602,0.406113537
6.14084507,65,156,139,213,0,79,114,26.16,0.02675841,0.025229358,0.820143885
3.209125475,33,107,222,263,0,63,108,16.88,0.151658768,0.03436019,0.486486486
6,82,157,141,234,0,81,107,28.08,0.024928775,0.013532764,0.758865248
2.590759076,20,122,273,303,0,92,133,15.7,0.18343949,0.048407643,0.487179487
