hourly_counts,date_time,year,month,month_day,week_day,hour,sensor_id,sensor_name
2558,14/01/2016 16:00,2016,January,14,Thursday,16,2,Bourke Street Mall (South)
2489,14/01/2016 17:00,2016,January,14,Thursday,17,2,Bourke Street Mall (South)
1944,14/01/2016 18:00,2016,January,14,Thursday,18,2,Bourke Street Mall (South)
1171,14/01/2016 19:00,2016,January,14,Thursday,19,2,Bourke Street Mall (South)
732,14/01/2016 20:00,2016,January,14,Thursday,20,2,Bourke Street Mall (South)
335,14/01/2016 21:00,2016,January,14,Thursday,21,2,Bourke Street Mall (South)
183,14/01/2016 22:00,2016,January,14,Thursday,22,2,Bourke Street Mall (South)
136,14/01/2016 23:00,2016,January,14,Thursday,23,2,Bourke Street Mall (South)
70,15/01/2016 00:00,2016,January,15,Friday,0,2,Bourke Street Mall (South)
91,15/01/2016 01:00,2016,January,15,Friday,1,2,Bourke Street Mall (South)
78,15/01/2016 02:00,2016,January,15,Friday,2,2,Bourke Street Mall (South)
26,15/01/2016 03:00,2016,January,15,Friday,3,2,Bourke Street Mall (South)
13,15/01/2016 04:00,2016,January,15,Friday,4,2,Bourke Street Mall (South)
31,15/01/2016 05:00,2016,January,15,Friday,5,2,Bourke Street Mall (South)
63,15/01/2016 06:00,2016,January,15,Friday,6,2,Bourke Street Mall (South)
214,15/01/2016 07:00,2016,January,15,Friday,7,2,Bourke Street Mall (South)
525,15/01/2016 08:00,2016,January,15,Friday,8,2,Bourke Street Mall (South)
744,15/01/2016 09:00,2016,January,15,Friday,9,2,Bourke Street Mall (South)
1304,15/01/2016 10:00,2016,January,15,Friday,10,2,Bourke Street Mall (South)
1913,15/01/2016 11:00,2016,January,15,Friday,11,2,Bourke Street Mall (South)
3338,15/01/2016 12:00,2016,January,15,Friday,12,2,Bourke Street Mall (South)
3696,15/01/2016 13:00,2016,January,15,Friday,13,2,Bourke Street Mall (South)
3189,15/01/2016 14:00,2016,January,15,Friday,14,2,Bourke Street Mall (South)
2872,15/01/2016 15:00,2016,January,15,Friday,15,2,Bourke Street Mall (South)
2781,15/01/2016 16:00,2016,January,15,Friday,16,2,Bourke Street Mall (South)
2998,15/01/2016 17:00,2016,January,15,Friday,17,2,Bourke Street Mall (South)
2206,15/01/2016 18:00,2016,January,15,Friday,18,2,Bourke Street Mall (South)
1477,15/01/2016 19:00,2016,January,15,Friday,19,2,Bourke Street Mall (South)
1296,15/01/2016 20:00,2016,January,15,Friday,20,2,Bourke Street Mall (South)
658,15/01/2016 21:00,2016,January,15,Friday,21,2,Bourke Street Mall (South)
375,15/01/2016 22:00,2016,January,15,Friday,22,2,Bourke Street Mall (South)
283,15/01/2016 23:00,2016,January,15,Friday,23,2,Bourke Street Mall (South)
164,16/01/2016 00:00,2016,January,16,Saturday,0,2,Bourke Street Mall (South)
113,16/01/2016 01:00,2016,January,16,Saturday,1,2,Bourke Street Mall (South)
84,16/01/2016 02:00,2016,January,16,Saturday,2,2,Bourke Street Mall (South)
48,16/01/2016 03:00,2016,January,16,Saturday,3,2,Bourke Street Mall (South)
42,16/01/2016 04:00,2016,January,16,Saturday,4,2,Bourke Street Mall (South)
23,16/01/2016 05:00,2016,January,16,Saturday,5,2,Bourke Street Mall (South)
26,16/01/2016 06:00,2016,January,16,Saturday,6,2,Bourke Street Mall (South)
73,16/01/2016 07:00,2016,January,16,Saturday,7,2,Bourke Street Mall (South)
169,16/01/2016 08:00,2016,January,16,Saturday,8,2,Bourke Street Mall (South)
528,16/01/2016 09:00,2016,January,16,Saturday,9,2,Bourke Street Mall (South)
1128,16/01/2016 10:00,2016,January,16,Saturday,10,2,Bourke Street Mall (South)
1836,16/01/2016 11:00,2016,January,16,Saturday,11,2,Bourke Street Mall (South)
2467,16/01/2016 12:00,2016,January,16,Saturday,12,2,Bourke Street Mall (South)
2791,16/01/2016 13:00,2016,January,16,Saturday,13,2,Bourke Street Mall (South)
3168,16/01/2016 14:00,2016,January,16,Saturday,14,2,Bourke Street Mall (South)
3257,16/01/2016 15:00,2016,January,16,Saturday,15,2,Bourke Street Mall (South)
3150,16/01/2016 16:00,2016,January,16,Saturday,16,2,Bourke Street Mall (South)
2460,16/01/2016 17:00,2016,January,16,Saturday,17,2,Bourke Street Mall (South)
1608,16/01/2016 18:00,2016,January,16,Saturday,18,2,Bourke Street Mall (South)
847,16/01/2016 19:00,2016,January,16,Saturday,19,2,Bourke Street Mall (South)
532,16/01/2016 20:00,2016,January,16,Saturday,20,2,Bourke Street Mall (South)
365,16/01/2016 21:00,2016,January,16,Saturday,21,2,Bourke Street Mall (South)
326,16/01/2016 22:00,2016,January,16,Saturday,22,2,Bourke Street Mall (South)
293,16/01/2016 23:00,2016,January,16,Saturday,23,2,Bourke Street Mall (South)
262,17/01/2016 00:00,2016,January,17,Sunday,0,2,Bourke Street Mall (South)
168,17/01/2016 01:00,2016,January,17,Sunday,1,2,Bourke Street Mall (South)
108,17/01/2016 02:00,2016,January,17,Sunday,2,2,Bourke Street Mall (South)
98,17/01/2016 03:00,2016,January,17,Sunday,3,2,Bourke Street Mall (South)
86,17/01/2016 04:00,2016,January,17,Sunday,4,2,Bourke Street Mall (South)
27,17/01/2016 05:00,2016,January,17,Sunday,5,2,Bourke Street Mall (South)
43,17/01/2016 06:00,2016,January,17,Sunday,6,2,Bourke Street Mall (South)
60,17/01/2016 07:00,2016,January,17,Sunday,7,2,Bourke Street Mall (South)
101,17/01/2016 08:00,2016,January,17,Sunday,8,2,Bourke Street Mall (South)
368,17/01/2016 09:00,2016,January,17,Sunday,9,2,Bourke Street Mall (South)
939,17/01/2016 10:00,2016,January,17,Sunday,10,2,Bourke Street Mall (South)
1758,17/01/2016 11:00,2016,January,17,Sunday,11,2,Bourke Street Mall (South)
2122,17/01/2016 12:00,2016,January,17,Sunday,12,2,Bourke Street Mall (South)
2424,17/01/2016 13:00,2016,January,17,Sunday,13,2,Bourke Street Mall (South)
2426,17/01/2016 14:00,2016,January,17,Sunday,14,2,Bourke Street Mall (South)
2464,17/01/2016 15:00,2016,January,17,Sunday,15,2,Bourke Street Mall (South)
2274,17/01/2016 16:00,2016,January,17,Sunday,16,2,Bourke Street Mall (South)
1745,17/01/2016 17:00,2016,January,17,Sunday,17,2,Bourke Street Mall (South)
970,17/01/2016 18:00,2016,January,17,Sunday,18,2,Bourke Street Mall (South)
573,17/01/2016 19:00,2016,January,17,Sunday,19,2,Bourke Street Mall (South)
410,17/01/2016 20:00,2016,January,17,Sunday,20,2,Bourke Street Mall (South)
283,17/01/2016 21:00,2016,January,17,Sunday,21,2,Bourke Street Mall (South)
245,17/01/2016 22:00,2016,January,17,Sunday,22,2,Bourke Street Mall (South)
148,17/01/2016 23:00,2016,January,17,Sunday,23,2,Bourke Street Mall (South)
68,18/01/2016 00:00,2016,January,18,Monday,0,2,Bourke Street Mall (South)
46,18/01/2016 01:00,2016,January,18,Monday,1,2,Bourke Street Mall (South)
32,18/01/2016 02:00,2016,January,18,Monday,2,2,Bourke Street Mall (South)
12,18/01/2016 03:00,2016,January,18,Monday,3,2,Bourke Street Mall (South)
11,18/01/2016 04:00,2016,January,18,Monday,4,2,Bourke Street Mall (South)
35,18/01/2016 05:00,2016,January,18,Monday,5,2,Bourke Street Mall (South)
76,18/01/2016 06:00,2016,January,18,Monday,6,2,Bourke Street Mall (South)
223,18/01/2016 07:00,2016,January,18,Monday,7,2,Bourke Street Mall (South)
598,18/01/2016 08:00,2016,January,18,Monday,8,2,Bourke Street Mall (South)
912,18/01/2016 09:00,2016,January,18,Monday,9,2,Bourke Street Mall (South)
1492,18/01/2016 10:00,2016,January,18,Monday,10,2,Bourke Street Mall (South)
1824,18/01/2016 11:00,2016,January,18,Monday,11,2,Bourke Street Mall (South)
2989,18/01/2016 12:00,2016,January,18,Monday,12,2,Bourke Street Mall (South)
3106,18/01/2016 13:00,2016,January,18,Monday,13,2,Bourke Street Mall (South)
2273,18/01/2016 14:00,2016,January,18,Monday,14,2,Bourke Street Mall (South)
2217,18/01/2016 15:00,2016,January,18,Monday,15,2,Bourke Street Mall (South)
1980,18/01/2016 16:00,2016,January,18,Monday,16,2,Bourke Street Mall (South)
2047,18/01/2016 17:00,2016,January,18,Monday,17,2,Bourke Street Mall (South)
1508,18/01/2016 18:00,2016,January,18,Monday,18,2,Bourke Street Mall (South)
651,18/01/2016 19:00,2016,January,18,Monday,19,2,Bourke Street Mall (South)
408,18/01/2016 20:00,2016,January,18,Monday,20,2,Bourke Street Mall (South)
313,18/01/2016 21:00,2016,January,18,Monday,21,2,Bourke Street Mall (South)
189,18/01/2016 22:00,2016,January,18,Monday,22,2,Bourke Street Mall (South)
159,18/01/2016 23:00,2016,January,18,Monday,23,2,Bourke Street Mall (South)
44,19/01/2016 00:00,2016,January,19,Tuesday,0,2,Bourke Street Mall (South)
27,19/01/2016 01:00,2016,January,19,Tuesday,1,2,Bourke Street Mall (South)
16,19/01/2016 02:00,2016,January,19,Tuesday,2,2,Bourke Street Mall (South)
3,19/01/2016 03:00,2016,January,19,Tuesday,3,2,Bourke Street Mall (South)
23,19/01/2016 04:00,2016,January,19,Tuesday,4,2,Bourke Street Mall (South)
30,19/01/2016 05:00,2016,January,19,Tuesday,5,2,Bourke Street Mall (South)
77,19/01/2016 06:00,2016,January,19,Tuesday,6,2,Bourke Street Mall (South)
239,19/01/2016 07:00,2016,January,19,Tuesday,7,2,Bourke Street Mall (South)
606,19/01/2016 08:00,2016,January,19,Tuesday,8,2,Bourke Street Mall (South)
902,19/01/2016 09:00,2016,January,19,Tuesday,9,2,Bourke Street Mall (South)
1392,19/01/2016 10:00,2016,January,19,Tuesday,10,2,Bourke Street Mall (South)
1865,19/01/2016 11:00,2016,January,19,Tuesday,11,2,Bourke Street Mall (South)
3223,19/01/2016 12:00,2016,January,19,Tuesday,12,2,Bourke Street Mall (South)
3500,19/01/2016 13:00,2016,January,19,Tuesday,13,2,Bourke Street Mall (South)
2690,19/01/2016 14:00,2016,January,19,Tuesday,14,2,Bourke Street Mall (South)
2361,19/01/2016 15:00,2016,January,19,Tuesday,15,2,Bourke Street Mall (South)
2259,19/01/2016 16:00,2016,January,19,Tuesday,16,2,Bourke Street Mall (South)
2327,19/01/2016 17:00,2016,January,19,Tuesday,17,2,Bourke Street Mall (South)
1505,19/01/2016 18:00,2016,January,19,Tuesday,18,2,Bourke Street Mall (South)
641,19/01/2016 19:00,2016,January,19,Tuesday,19,2,Bourke Street Mall (South)
382,19/01/2016 20:00,2016,January,19,Tuesday,20,2,Bourke Street Mall (South)
347,19/01/2016 21:00,2016,January,19,Tuesday,21,2,Bourke Street Mall (South)
231,19/01/2016 22:00,2016,January,19,Tuesday,22,2,Bourke Street Mall (South)
118,19/01/2016 23:00,2016,January,19,Tuesday,23,2,Bourke Street Mall (South)
64,20/01/2016 00:00,2016,January,20,Wednesday,0,2,Bourke Street Mall (South)
33,20/01/2016 01:00,2016,January,20,Wednesday,1,2,Bourke Street Mall (South)
17,20/01/2016 02:00,2016,January,20,Wednesday,2,2,Bourke Street Mall (South)
10,20/01/2016 03:00,2016,January,20,Wednesday,3,2,Bourke Street Mall (South)
22,20/01/2016 04:00,2016,January,20,Wednesday,4,2,Bourke Street Mall (South)
27,20/01/2016 05:00,2016,January,20,Wednesday,5,2,Bourke Street Mall (South)
84,20/01/2016 06:00,2016,January,20,Wednesday,6,2,Bourke Street Mall (South)
267,20/01/2016 07:00,2016,January,20,Wednesday,7,2,Bourke Street Mall (South)
596,20/01/2016 08:00,2016,January,20,Wednesday,8,2,Bourke Street Mall (South)
852,20/01/2016 09:00,2016,January,20,Wednesday,9,2,Bourke Street Mall (South)
1465,20/01/2016 10:00,2016,January,20,Wednesday,10,2,Bourke Street Mall (South)
2119,20/01/2016 11:00,2016,January,20,Wednesday,11,2,Bourke Street Mall (South)
3208,20/01/2016 12:00,2016,January,20,Wednesday,12,2,Bourke Street Mall (South)
3707,20/01/2016 13:00,2016,January,20,Wednesday,13,2,Bourke Street Mall (South)
2739,20/01/2016 14:00,2016,January,20,Wednesday,14,2,Bourke Street Mall (South)
2610,20/01/2016 15:00,2016,January,20,Wednesday,15,2,Bourke Street Mall (South)
2649,20/01/2016 16:00,2016,January,20,Wednesday,16,2,Bourke Street Mall (South)
2544,20/01/2016 17:00,2016,January,20,Wednesday,17,2,Bourke Street Mall (South)
1691,20/01/2016 18:00,2016,January,20,Wednesday,18,2,Bourke Street Mall (South)
807,20/01/2016 19:00,2016,January,20,Wednesday,19,2,Bourke Street Mall (South)
419,20/01/2016 20:00,2016,January,20,Wednesday,20,2,Bourke Street Mall (South)
360,20/01/2016 21:00,2016,January,20,Wednesday,21,2,Bourke Street Mall (South)
243,20/01/2016 22:00,2016,January,20,Wednesday,22,2,Bourke Street Mall (South)
170,20/01/2016 23:00,2016,January,20,Wednesday,23,2,Bourke Street Mall (South)
89,21/01/2016 00:00,2016,January,21,Thursday,0,2,Bourke Street Mall (South)
46,21/01/2016 01:00,2016,January,21,Thursday,1,2,Bourke Street Mall (South)
35,21/01/2016 02:00,2016,January,21,Thursday,2,2,Bourke Street Mall (South)
8,21/01/2016 03:00,2016,January,21,Thursday,3,2,Bourke Street Mall (South)
16,21/01/2016 04:00,2016,January,21,Thursday,4,2,Bourke Street Mall (South)
21,21/01/2016 05:00,2016,January,21,Thursday,5,2,Bourke Street Mall (South)
75,21/01/2016 06:00,2016,January,21,Thursday,6,2,Bourke Street Mall (South)
231,21/01/2016 07:00,2016,January,21,Thursday,7,2,Bourke Street Mall (South)
535,21/01/2016 08:00,2016,January,21,Thursday,8,2,Bourke Street Mall (South)
847,21/01/2016 09:00,2016,January,21,Thursday,9,2,Bourke Street Mall (South)
1470,21/01/2016 10:00,2016,January,21,Thursday,10,2,Bourke Street Mall (South)
2208,21/01/2016 11:00,2016,January,21,Thursday,11,2,Bourke Street Mall (South)
3417,21/01/2016 12:00,2016,January,21,Thursday,12,2,Bourke Street Mall (South)
3792,21/01/2016 13:00,2016,January,21,Thursday,13,2,Bourke Street Mall (South)
3087,21/01/2016 14:00,2016,January,21,Thursday,14,2,Bourke Street Mall (South)
2792,21/01/2016 15:00,2016,January,21,Thursday,15,2,Bourke Street Mall (South)
2732,21/01/2016 16:00,2016,January,21,Thursday,16,2,Bourke Street Mall (South)
2671,21/01/2016 17:00,2016,January,21,Thursday,17,2,Bourke Street Mall (South)
1990,21/01/2016 18:00,2016,January,21,Thursday,18,2,Bourke Street Mall (South)
1227,21/01/2016 19:00,2016,January,21,Thursday,19,2,Bourke Street Mall (South)
942,21/01/2016 20:00,2016,January,21,Thursday,20,2,Bourke Street Mall (South)
472,21/01/2016 21:00,2016,January,21,Thursday,21,2,Bourke Street Mall (South)
293,21/01/2016 22:00,2016,January,21,Thursday,22,2,Bourke Street Mall (South)
165,21/01/2016 23:00,2016,January,21,Thursday,23,2,Bourke Street Mall (South)
91,22/01/2016 00:00,2016,January,22,Friday,0,2,Bourke Street Mall (South)
72,22/01/2016 01:00,2016,January,22,Friday,1,2,Bourke Street Mall (South)
29,22/01/2016 02:00,2016,January,22,Friday,2,2,Bourke Street Mall (South)
127,22/01/2016 03:00,2016,January,22,Friday,3,2,Bourke Street Mall (South)
17,22/01/2016 04:00,2016,January,22,Friday,4,2,Bourke Street Mall (South)
19,22/01/2016 05:00,2016,January,22,Friday,5,2,Bourke Street Mall (South)
70,22/01/2016 06:00,2016,January,22,Friday,6,2,Bourke Street Mall (South)
221,22/01/2016 07:00,2016,January,22,Friday,7,2,Bourke Street Mall (South)
596,22/01/2016 08:00,2016,January,22,Friday,8,2,Bourke Street Mall (South)
874,22/01/2016 09:00,2016,January,22,Friday,9,2,Bourke Street Mall (South)
1517,22/01/2016 10:00,2016,January,22,Friday,10,2,Bourke Street Mall (South)
2126,22/01/2016 11:00,2016,January,22,Friday,11,2,Bourke Street Mall (South)
3114,22/01/2016 12:00,2016,January,22,Friday,12,2,Bourke Street Mall (South)
3292,22/01/2016 13:00,2016,January,22,Friday,13,2,Bourke Street Mall (South)
2943,22/01/2016 14:00,2016,January,22,Friday,14,2,Bourke Street Mall (South)
2633,22/01/2016 15:00,2016,January,22,Friday,15,2,Bourke Street Mall (South)
2672,22/01/2016 16:00,2016,January,22,Friday,16,2,Bourke Street Mall (South)
2794,22/01/2016 17:00,2016,January,22,Friday,17,2,Bourke Street Mall (South)
2163,22/01/2016 18:00,2016,January,22,Friday,18,2,Bourke Street Mall (South)
1555,22/01/2016 19:00,2016,January,22,Friday,19,2,Bourke Street Mall (South)
1070,22/01/2016 20:00,2016,January,22,Friday,20,2,Bourke Street Mall (South)
534,22/01/2016 21:00,2016,January,22,Friday,21,2,Bourke Street Mall (South)
407,22/01/2016 22:00,2016,January,22,Friday,22,2,Bourke Street Mall (South)
341,22/01/2016 23:00,2016,January,22,Friday,23,2,Bourke Street Mall (South)
180,23/01/2016 00:00,2016,January,23,Saturday,0,2,Bourke Street Mall (South)
144,23/01/2016 01:00,2016,January,23,Saturday,1,2,Bourke Street Mall (South)
95,23/01/2016 02:00,2016,January,23,Saturday,2,2,Bourke Street Mall (South)
58,23/01/2016 03:00,2016,January,23,Saturday,3,2,Bourke Street Mall (South)
64,23/01/2016 04:00,2016,January,23,Saturday,4,2,Bourke Street Mall (South)
24,23/01/2016 05:00,2016,January,23,Saturday,5,2,Bourke Street Mall (South)
26,23/01/2016 06:00,2016,January,23,Saturday,6,2,Bourke Street Mall (South)
92,23/01/2016 07:00,2016,January,23,Saturday,7,2,Bourke Street Mall (South)
273,23/01/2016 08:00,2016,January,23,Saturday,8,2,Bourke Street Mall (South)
649,23/01/2016 09:00,2016,January,23,Saturday,9,2,Bourke Street Mall (South)
1307,23/01/2016 10:00,2016,January,23,Saturday,10,2,Bourke Street Mall (South)
1975,23/01/2016 11:00,2016,January,23,Saturday,11,2,Bourke Street Mall (South)
2397,23/01/2016 12:00,2016,January,23,Saturday,12,2,Bourke Street Mall (South)
3067,23/01/2016 13:00,2016,January,23,Saturday,13,2,Bourke Street Mall (South)
3127,23/01/2016 14:00,2016,January,23,Saturday,14,2,Bourke Street Mall (South)
3148,23/01/2016 15:00,2016,January,23,Saturday,15,2,Bourke Street Mall (South)
3168,23/01/2016 16:00,2016,January,23,Saturday,16,2,Bourke Street Mall (South)
2537,23/01/2016 17:00,2016,January,23,Saturday,17,2,Bourke Street Mall (South)
1588,23/01/2016 18:00,2016,January,23,Saturday,18,2,Bourke Street Mall (South)
761,23/01/2016 19:00,2016,January,23,Saturday,19,2,Bourke Street Mall (South)
588,23/01/2016 20:00,2016,January,23,Saturday,20,2,Bourke Street Mall (South)
473,23/01/2016 21:00,2016,January,23,Saturday,21,2,Bourke Street Mall (South)
393,23/01/2016 22:00,2016,January,23,Saturday,22,2,Bourke Street Mall (South)
263,23/01/2016 23:00,2016,January,23,Saturday,23,2,Bourke Street Mall (South)
234,24/01/2016 00:00,2016,January,24,Sunday,0,2,Bourke Street Mall (South)
193,24/01/2016 01:00,2016,January,24,Sunday,1,2,Bourke Street Mall (South)
154,24/01/2016 02:00,2016,January,24,Sunday,2,2,Bourke Street Mall (South)
53,24/01/2016 03:00,2016,January,24,Sunday,3,2,Bourke Street Mall (South)
68,24/01/2016 04:00,2016,January,24,Sunday,4,2,Bourke Street Mall (South)
22,24/01/2016 05:00,2016,January,24,Sunday,5,2,Bourke Street Mall (South)
34,24/01/2016 06:00,2016,January,24,Sunday,6,2,Bourke Street Mall (South)
59,24/01/2016 07:00,2016,January,24,Sunday,7,2,Bourke Street Mall (South)
126,24/01/2016 08:00,2016,January,24,Sunday,8,2,Bourke Street Mall (South)
438,24/01/2016 09:00,2016,January,24,Sunday,9,2,Bourke Street Mall (South)
1071,24/01/2016 10:00,2016,January,24,Sunday,10,2,Bourke Street Mall (South)
1795,24/01/2016 11:00,2016,January,24,Sunday,11,2,Bourke Street Mall (South)
2411,24/01/2016 12:00,2016,January,24,Sunday,12,2,Bourke Street Mall (South)
2645,24/01/2016 13:00,2016,January,24,Sunday,13,2,Bourke Street Mall (South)
3010,24/01/2016 14:00,2016,January,24,Sunday,14,2,Bourke Street Mall (South)
3012,24/01/2016 15:00,2016,January,24,Sunday,15,2,Bourke Street Mall (South)
2909,24/01/2016 16:00,2016,January,24,Sunday,16,2,Bourke Street Mall (South)
1942,24/01/2016 17:00,2016,January,24,Sunday,17,2,Bourke Street Mall (South)
1119,24/01/2016 18:00,2016,January,24,Sunday,18,2,Bourke Street Mall (South)
601,24/01/2016 19:00,2016,January,24,Sunday,19,2,Bourke Street Mall (South)
377,24/01/2016 20:00,2016,January,24,Sunday,20,2,Bourke Street Mall (South)
346,24/01/2016 21:00,2016,January,24,Sunday,21,2,Bourke Street Mall (South)
198,24/01/2016 22:00,2016,January,24,Sunday,22,2,Bourke Street Mall (South)
191,24/01/2016 23:00,2016,January,24,Sunday,23,2,Bourke Street Mall (South)
128,25/01/2016 00:00,2016,January,25,Monday,0,2,Bourke Street Mall (South)
61,25/01/2016 01:00,2016,January,25,Monday,1,2,Bourke Street Mall (South)
30,25/01/2016 02:00,2016,January,25,Monday,2,2,Bourke Street Mall (South)
17,25/01/2016 03:00,2016,January,25,Monday,3,2,Bourke Street Mall (South)
29,25/01/2016 04:00,2016,January,25,Monday,4,2,Bourke Street Mall (South)
